#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###########################
##### EVENT MODIFIERS #####
###########################
###########################
#### OPINION MODIFIERS ####
###########################
emf_ai_loyal_spymaster_opinion;Loyal Spymaster;;;;;;;;;;;;;x
###########################
####    AUX. STRINGS   ####
###########################
String_honor;honor;;;;;;;;;;;;;x
String_Honor;Honor;;;;;;;;;;;;;x
String_zeal;zeal;;;;;;;;;;;;;x
String_Zeal;Zeal;;;;;;;;;;;;;x
String_greed;greed;;;;;;;;;;;;;x
String_Greed;Greed;;;;;;;;;;;;;x
String_rationality;rationality;;;;;;;;;;;;;x
String_Rationality;Rationality;;;;;;;;;;;;;x
String_no_ambition;contentment;;;;;;;;;;;;;x
String_No_Ambition;Contentment;;;;;;;;;;;;;x
String_no_honor;deceitfulness;;;;;;;;;;;;;x
String_No_Honor;Deceitfulness;;;;;;;;;;;;;x
String_no_zeal;skepticism;;;;;;;;;;;;;x
String_No_Zeal;Skepticism;;;;;;;;;;;;;x
String_no_greed;charitableness;;;;;;;;;;;;;x
String_No_Greed;Charitableness;;;;;;;;;;;;;x
String_no_rationality;irrationality;;;;;;;;;;;;;x
String_No_Rationality;Irrationality;;;;;;;;;;;;;x
String_This_Piety;[This.Religion.GetPietyName];;;;;;;;;;;;;x
String_Liege_Piety;Liege [Liege.Religion.GetPietyName];;;;;;;;;;;;;x
