#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
RETTYPE_CUL_CARANTANIAN;Vitez;;;;;;;;;;;;;x
RETTYPE_CUL_POMMERANIAN;Druzyna;;;;;;;;;;;;;x
RETTYPE_CUL_CROATIAN;Uskok;;;;;;;;;;;;;x
RETTYPE_CUL_SERBIAN;Vlastela;;;;;;;;;;;;;x
RETTYPE_CUL_BULGARIAN;Bolqr;;;;;;;;;;;;;x
RETTYPE_CUL_BOHEMIAN;Rytír;;;;;;;;;;;;;x
RETTYPE_CUL_ROMANIAN;Calarasi;;;;;;;;;;;;;x
RETTYPE_CUL_HUNG;Bandérium;;;;;;;;;;;;;x
RETTYPE_CUL_MOGER;Luvosiiazu;;;;;;;;;;;;;x
RETTYPE_CUL_FINNO_UGRIC;Soturi Lempo;;;;;;;;;;;;;x
RETTYPE_CUL_BALT;Karavirs Perkons;;;;;;;;;;;;;x
RETTYPE_CUL_NORMAN;Chevalier;;;;;;;;;;;;;x
RETTYPE_CUL_SOUTH_SLA;Gusar;;;;Gúsar;;;;;;;;;x
RETTYPE_CUL_SCOT;Schiltron;;;;;;;;;;;;;x
RETTYPE_CUL_IRISH;Ceithern;;;;;;;;;;;;;x
RETTYPE_CUL_NORSEGAELIC;Huscarl;;;;;;;;;;;;;x
RETTYPE_CUL_ENG;Longbowman;;;;Arco largo;;;;;;;;;x
RETTYPE_CUL_SAXON;Þingalið;;;;;;;;;;;;;x
RETTYPE_CUL_NORWEGIAN;Heiðþegi;;;;;;;;;;;;;x
RETTYPE_CUL_DUTCH;Goedendag Burgerwacht;;;;;;;;;;;;;x
RETTYPE_CUL_GERMAN;Ritter;;;;;;;;;;;;;x
RETTYPE_CUL_RUS;Druzhýna;;;;;;;;;;;;;x
RETTYPE_CUL_POLISH;Druzyna;;;;;;;;;;;;;x
RETTYPE_CUL_LITHUANIAN;Perkuno Karys;;;;;;;;;;;;;x
RETTYPE_CUL_E_AFR;Zãbãnnya;;;;;;;;;;;;;x
RETTYPE_CUL_IRANIAN;Gholaman;;;;;;;;;;;;;x
RETTYPE_CUL_PERSIAN;Sarbazan Qalacur;;;;;;;;;;;;;x
RETTYPE_CUL_DAYLAMITE;Sarbazan Upin;;;;;;;;;;;;;x
RETTYPE_CUL_AFGHAN;Da Gra Jungyaly;;;;;;;;;;;;;x
RETTYPE_CUL_BYZ;Kataphraktos;;;;Catafracta;;;;;;;;;x
RETTYPE_CUL_TURKISH;Sipahi;;;;;;;;;;;;;x
RETTYPE_CUL_ALTAIC;At Yasu;;;;;;;;;;;;;x
RETTYPE_CUL_GEORGIAN;Mona'spa;;;;;;;;;;;;;x
RETTYPE_CUL_ITA;Cavaliere;;;;;;;;;;;;;x
RETTYPE_CUL_ARAB;Al-Faris;;;;;;;;;;;;;x
RETTYPE_CUL_CATALAN;Almughavar;;;;;;;;;;;;;x
RETTYPE_CUL_ANDALUSIAN;Zenata;;;;;;;;;;;;;x
RETTYPE_CUL_CASTILLIAN;Caballero;;;;;;;;;;;;;x
RETTYPE_CUL_PORTUGESE;Cavaleiro;;;;;;;;;;;;;x
RETTYPE_CUL_FRANKISH;Chevalier;;;;;;;;;;;;;x
RETTYPE_CUL_ARMENIAN;Naxarar;;;;;;;;;;;;;x
RETTYPE_CUL_BASQUE;Zaldun;;;;;;;;;;;;;x
RETTYPE_CUL_ESTONIAN;Malev;;;;;;;;;;;;;x
RETTYPE_CUL_ROMAN;Praetorianus;Prétorien;Prätorianisch;;Pretoriano;;;;;;;;;x
RETTYPE_CUL_AVAR;Sclavinia;;;;;;;;;;;;;x
RETTYPE_CUL_NORSE;Heimþegi;;;;;;;;;;;;;x
RETTYPE_CUL_VISIGOTHIC;Vesi;;;;;;;;;;;;;x
RETTYPE_CUL_NORTHAFR;Desert Cavalry;;;;;;;;;;;;;x
RETTYPE_CUL_SYR;Kashat;;;;;;;;;;;;;x
RETTYPE_CUL_VENETIAN;Fanti da Mar;;;;;;;;;;;;;x
RETTYPE_CUL_BEDOUIN;Tali'a;;;;;;;;;;;;;x
RETTYPE_CUL_MONGOL;Kheshig;;;;;;;;;;;;;x
