#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
############################################################################################################
# NOTE: This file is code-generated and should NOT be edited directly: manual changes will be overwritten! #
############################################################################################################
EMF_String_NA;§YN/A§!;;;;;;;;;;;;;x
EMF_String_Neg1;§R-1§!;;;;;;;;;;;;;x
EMF_String_Neg10;§R-10§!;;;;;;;;;;;;;x
EMF_String_Neg100;§R-100§!;;;;;;;;;;;;;x
EMF_String_Neg11;§R-11§!;;;;;;;;;;;;;x
EMF_String_Neg12;§R-12§!;;;;;;;;;;;;;x
EMF_String_Neg13;§R-13§!;;;;;;;;;;;;;x
EMF_String_Neg14;§R-14§!;;;;;;;;;;;;;x
EMF_String_Neg15;§R-15§!;;;;;;;;;;;;;x
EMF_String_Neg16;§R-16§!;;;;;;;;;;;;;x
EMF_String_Neg17;§R-17§!;;;;;;;;;;;;;x
EMF_String_Neg18;§R-18§!;;;;;;;;;;;;;x
EMF_String_Neg19;§R-19§!;;;;;;;;;;;;;x
EMF_String_Neg2;§R-2§!;;;;;;;;;;;;;x
EMF_String_Neg20;§R-20§!;;;;;;;;;;;;;x
EMF_String_Neg21;§R-21§!;;;;;;;;;;;;;x
EMF_String_Neg22;§R-22§!;;;;;;;;;;;;;x
EMF_String_Neg23;§R-23§!;;;;;;;;;;;;;x
EMF_String_Neg24;§R-24§!;;;;;;;;;;;;;x
EMF_String_Neg25;§R-25§!;;;;;;;;;;;;;x
EMF_String_Neg26;§R-26§!;;;;;;;;;;;;;x
EMF_String_Neg27;§R-27§!;;;;;;;;;;;;;x
EMF_String_Neg28;§R-28§!;;;;;;;;;;;;;x
EMF_String_Neg29;§R-29§!;;;;;;;;;;;;;x
EMF_String_Neg3;§R-3§!;;;;;;;;;;;;;x
EMF_String_Neg30;§R-30§!;;;;;;;;;;;;;x
EMF_String_Neg31;§R-31§!;;;;;;;;;;;;;x
EMF_String_Neg32;§R-32§!;;;;;;;;;;;;;x
EMF_String_Neg33;§R-33§!;;;;;;;;;;;;;x
EMF_String_Neg34;§R-34§!;;;;;;;;;;;;;x
EMF_String_Neg35;§R-35§!;;;;;;;;;;;;;x
EMF_String_Neg36;§R-36§!;;;;;;;;;;;;;x
EMF_String_Neg37;§R-37§!;;;;;;;;;;;;;x
EMF_String_Neg38;§R-38§!;;;;;;;;;;;;;x
EMF_String_Neg39;§R-39§!;;;;;;;;;;;;;x
