#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
########################################################################
# NOTE: This file is code-generated and should NOT be edited manually. #
########################################################################
emf_decay_modifier_0;Imperial Decay: 0%;;;;;;;;;;;;;x
emf_decay_modifier_0_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_1;Imperial Decay: 1%;;;;;;;;;;;;;x
emf_decay_modifier_1_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_2;Imperial Decay: 2%;;;;;;;;;;;;;x
emf_decay_modifier_2_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_3;Imperial Decay: 3%;;;;;;;;;;;;;x
emf_decay_modifier_3_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_4;Imperial Decay: 4%;;;;;;;;;;;;;x
emf_decay_modifier_4_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_5;Imperial Decay: 5%;;;;;;;;;;;;;x
emf_decay_modifier_5_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_6;Imperial Decay: 6%;;;;;;;;;;;;;x
emf_decay_modifier_6_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_7;Imperial Decay: 7%;;;;;;;;;;;;;x
emf_decay_modifier_7_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_8;Imperial Decay: 8%;;;;;;;;;;;;;x
emf_decay_modifier_8_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_9;Imperial Decay: 9%;;;;;;;;;;;;;x
emf_decay_modifier_9_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_10;Imperial Decay: 10%;;;;;;;;;;;;;x
emf_decay_modifier_10_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_11;Imperial Decay: 11%;;;;;;;;;;;;;x
emf_decay_modifier_11_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_12;Imperial Decay: 12%;;;;;;;;;;;;;x
emf_decay_modifier_12_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_13;Imperial Decay: 13%;;;;;;;;;;;;;x
emf_decay_modifier_13_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_14;Imperial Decay: 14%;;;;;;;;;;;;;x
emf_decay_modifier_14_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_15;Imperial Decay: 15%;;;;;;;;;;;;;x
emf_decay_modifier_15_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_16;Imperial Decay: 16%;;;;;;;;;;;;;x
emf_decay_modifier_16_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n(§Y*§!) The title changing hands (more if it is inherited than usurped)\n(§Y*§!) Crown authority is higher\n(§Y*§!) Having a very large realm\n(§Y*§!) Losing crusades and holy wars\n(§Y*§!) Losing against major invasions\n(§Y*§!) Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n(§Y*§!) Becoming coronated\n(§Y*§!) Crown authority is lower\n(§Y*§!) The realm is overthrown by an internal revolt\n(§Y*§!) Holding a tournament/furusiyya\n(§Y*§!) Using the 'Lower Imperial Decay' decision\n(§Y*§!) Winning crusades and holy wars\n(§Y*§!) Winning major invasions and rebellions\n(§Y*§!) Enforcing imperial de jure claims\n(§Y*§!) Random events caused by a good ruler or regent;;;;;;;;;;;;;x
emf_decay_modifier_17;Imperial Decay: 17%;;;;;;;;;;;;;x
