#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
secret_adoptionist_community;Secret [adoptionist.GetName] Community;;;;;;;;;;;;;x
secret_adoptionist_community_desc;In secret, the [adoptionist.GetName] faithful have organized around a small community in this province. From there it converts others, grows, and protects its own.;;;;;;;;;;;;;x
secret_apostolic_community;Secret [apostolic.GetName] Community;;;;;;;;;;;;;x
secret_apostolic_community_desc;In secret, the [apostolic.GetName] faithful have organized around a small community in this province. From there it converts others, grows, and protects its own.;;;;;;;;;;;;;x
secret_arian_community;Secret [arian.GetName] Community;;;;;;;;;;;;;x
secret_arian_community_desc;In secret, the [arian.GetName] faithful have organized around a small community in this province. From there it converts others, grows, and protects its own.;;;;;;;;;;;;;x
secret_haruri_community;Secret [haruri.GetName] Community;;;;;;;;;;;;;x
secret_haruri_community_desc;In secret, the [haruri.GetName] faithful have organized around a small community in this province. From there it converts others, grows, and protects its own.;;;;;;;;;;;;;x
secret_ismaili_community;Secret [ismaili.GetName] Community;;;;;;;;;;;;;x
secret_ismaili_community_desc;In secret, the [ismaili.GetName] faithful have organized around a small community in this province. From there it converts others, grows, and protects its own.;;;;;;;;;;;;;x
secret_mahdiyya_community;Secret [mahdiyya.GetName] Community;;;;;;;;;;;;;x
secret_mahdiyya_community_desc;In secret, the [mahdiyya.GetName] faithful have organized around a small community in this province. From there it converts others, grows, and protects its own.;;;;;;;;;;;;;x
secret_mandaean_community;Secret [mandaean.GetName] Community;;;;;;;;;;;;;x
secret_mandaean_community_desc;In secret, the [mandaean.GetName] faithful have organized around a small community in this province. From there it converts others, grows, and protects its own.;;;;;;;;;;;;;x
secret_maronite_community;Secret [maronite.GetName] Community;;;;;;;;;;;;;x
secret_maronite_community_desc;In secret, the [maronite.GetName] faithful have organized around a small community in this province. From there it converts others, grows, and protects its own.;;;;;;;;;;;;;x
secret_nabawiyya_community;Secret [nabawiyya.GetName] Community;;;;;;;;;;;;;x
secret_nabawiyya_community_desc;In secret, the [nabawiyya.GetName] faithful have organized around a small community in this province. From there it converts others, grows, and protects its own.;;;;;;;;;;;;;x
secret_qarmatian_community;Secret [qarmatian.GetName] Community;;;;;;;;;;;;;x
secret_qarmatian_community_desc;In secret, the [qarmatian.GetName] faithful have organized around a small community in this province. From there it converts others, grows, and protects its own.;;;;;;;;;;;;;x
secret_religious_society_adoptionist;the [adoptionist.GetName] Society;;;;;;;;;;;;;x
secret_religious_society_adoptionist_currency;Devotion;;;;;;;;;;;;;x
secret_religious_society_adoptionist_desc;In this society, secret followers of the [adoptionist.GetName] religion try to advance their true faith and hope to one day be able to openly adopt it.;;;;;;;;;;;;;x
secret_religious_society_adoptionist_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;;;;;;;;;;;;;x
secret_religious_society_adoptionist_rank_1_female;Faithful;;;;;;;;;;;;;x
secret_religious_society_adoptionist_rank_1_male;Faithful;;;;;;;;;;;;;x
secret_religious_society_adoptionist_rank_2_female;Adherent;;;;;;;;;;;;;x
secret_religious_society_adoptionist_rank_2_male;Adherent;;;;;;;;;;;;;x
secret_religious_society_adoptionist_rank_3_female;Preacher;;;;;;;;;;;;;x
secret_religious_society_adoptionist_rank_3_male;Preacher;;;;;;;;;;;;;x
secret_religious_society_adoptionist_rank_4_female;Herald;;;;;;;;;;;;;x
secret_religious_society_adoptionist_rank_4_male;Herald;;;;;;;;;;;;;x
secret_religious_society_apostolic;the [apostolic.GetName] Society;;;;;;;;;;;;;x
secret_religious_society_apostolic_currency;Devotion;;;;;;;;;;;;;x
secret_religious_society_apostolic_desc;In this society, secret followers of the [apostolic.GetName] religion try to advance their true faith and hope to one day be able to openly adopt it.;;;;;;;;;;;;;x
secret_religious_society_apostolic_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;;;;;;;;;;;;;x
secret_religious_society_apostolic_rank_1_female;Faithful;;;;;;;;;;;;;x
secret_religious_society_apostolic_rank_1_male;Faithful;;;;;;;;;;;;;x
secret_religious_society_apostolic_rank_2_female;Adherent;;;;;;;;;;;;;x
