#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#### SETTINGS ####
setting_shattered_succession_all_dynastic_elective;All Dynastic Elective;;;;;;;;;;;;;x
setting_shattered_succession_all_dynastic_elective_tooltip;All Titles will be assigned Dynastic Elective succession.\n - You and each Vassal within 2 ranks below (e.g., Counts and Dukes if your title is a Kingdom) can nominate a successor from among your Dynasty Members.\n - Electors must be de jure vassals of the Title if it is De Jure.\n - If the Title is not De Jure (i.e., Titular), any vassal may be an Elector.\n - Nomination preferences are very similar to Elective Monarchy but limited to your Dynasty.\n - Popular with your Vassals and Dynasty Members.;;;;;;;;;;;;;x
#### TITLES ####
ALT_BYZ;[emf_emperor.Culture.GetGroupName] Empire;Empire [emf_emperor.Culture.GetGroupName];[emf_emperor.Culture.GetGroupName]es Reich;;Imperio [emf_emperor.Culture.GetGroupName];;;;;;;;;x
ALT_BYZ_ADJ;[emf_emperor.Culture.GetGroupName];[emf_emperor.Culture.GetGroupName];[emf_emperor.Culture.GetGroupName];;[emf_emperor.Culture.GetGroupName];;;;;;;;;x
ALT_HRE;[GetRandomHREPrefix] [emf_emperor.Culture.GetName] Empire;[GetRandomHREPrefix]Empire [emf_emperor.Culture.GetName];[GetRandomHREPrefix] [emf_emperor.Culture.GetName]es Reich;;[GetRandomHREPrefix] Imperio [emf_emperor.Culture.GetName];;;;;;;;;x
ALT_HRE_ADJ;[GetRandomHREPrefix] [emf_emperor.Culture.GetName];[emf_emperor.Culture.GetName];[GetRandomHREPrefix] [emf_emperor.Culture.GetName];;[GetRandomHREPrefix] [emf_emperor.Culture.GetName];;;;;;;;;x
#### TITLES: RELIGIOUS HEADS ####
ALT_AZTEC;[aztec_reformed.GetName] Pontificate;;;;;;;;;;;;;x
ALT_AZTEC_ADJ;[aztec_reformed.GetName];;;;;;;;;;;;;x
ALT_BALTIC;[baltic_pagan_reformed.GetName] Temple;;;;;;;;;;;;;x
ALT_BALTIC_ADJ;[baltic_pagan_reformed.GetName];;;;;;;;;;;;;x
ALT_BON;[bon_reformed.GetName] Paparchy;;;;;;;;;;;;;x
ALT_BON_ADJ;[bon_reformed.GetName];;;;;;;;;;;;;x
ALT_CATHAR;[cathar.GetName] Temple;;;;;;;;;;;;;x
ALT_CATHAR_ADJ;[cathar.GetName];;;;;;;;;;;;;x
ALT_CATHOLIC;[catholic.GetName] Papacy;;;;;;;;;;;;;x
ALT_CATHOLIC_ADJ;[catholic.GetName];;;;;;;;;;;;;x
ALT_DRUZE;[druze.GetName] Caliphate;;;;;;;;;;;;;x
ALT_DRUZE_ADJ;[druze.GetName];;;;;;;;;;;;;x
ALT_FINNISH;[finnish_pagan_reformed.GetName] Pontificate;;;;;;;;;;;;;x
ALT_FINNISH_ADJ;[finnish_pagan_reformed.GetName];;;;;;;;;;;;;x
ALT_FRATICELLI;[fraticelli.GetName] Temple;;;;;;;;;;;;;x
ALT_FRATICELLI_ADJ;[fraticelli.GetName];;;;;;;;;;;;;x
ALT_HELLENIC;[hellenic_pagan.GetName] Temple;;;;;;;;;;;;;x
ALT_HELLENIC_ADJ;[hellenic_pagan.GetName];;;;;;;;;;;;;x
ALT_HURUFI;[hurufi.GetName] Caliphate;;;;;;;;;;;;;x
ALT_HURUFI_ADJ;[hurufi.GetName];;;;;;;;;;;;;x
ALT_IBADI;[ibadi.GetName] Imamate;;;;;;;;;;;;;x
ALT_IBADI_ADJ;[ibadi.GetName];;;;;;;;;;;;;x
ALT_ICONOCLAST;[iconoclast.GetName] Temple;;;;;;;;;;;;;x
ALT_ICONOCLAST_ADJ;[iconoclast.GetName];;;;;;;;;;;;;x
ALT_ISMAILI;[ismaili.GetName] Caliphate;;;;;;;;;;;;;x
ALT_ISMAILI_ADJ;[ismaili.GetName];;;;;;;;;;;;;x
ALT_JEWISH;[jewish.GetName] Paparchy;;;;;;;;;;;;;x
ALT_JEWISH_ADJ;[jewish.GetName];;;;;;;;;;;;;x
ALT_KHARIJITE;[kharijite.GetName] Caliphate;;;;;;;;;;;;;x
ALT_KHARIJITE_ADJ;[kharijite.GetName];;;;;;;;;;;;;x
ALT_LOLLARD;[lollard.GetName] Primacy;;;;;;;;;;;;;x
ALT_LOLLARD_ADJ;[lollard.GetName];;;;;;;;;;;;;x
ALT_MAHDIYYA;[mahdiyya.GetName] Caliphate;;;;;;;;;;;;;x
ALT_MAHDIYYA_ADJ;[mahdiyya.GetName];;;;;;;;;;;;;x
ALT_MANICHEAN;[manichean.GetName] Pontificate;;;;;;;;;;;;;x
ALT_MANICHEAN_ADJ;[manichean.GetName];;;;;;;;;;;;;x
ALT_MARONITE;[maronite.GetName] Paparchy;;;;;;;;;;;;;x
ALT_MARONITE_ADJ;[maronite.GetName];;;;;;;;;;;;;x
ALT_MAZDAKI;[mazdaki.GetName] Temple;;;;;;;;;;;;;x
ALT_MAZDAKI_ADJ;[mazdaki.GetName];;;;;;;;;;;;;x
ALT_MESSALIAN;[messalian.GetName] Pontificate;;;;;;;;;;;;;x
ALT_MESSALIAN_ADJ;[messalian.GetName];;;;;;;;;;;;;x
ALT_MIAPHYSITE;[miaphysite.GetName] Paparchy;;;;;;;;;;;;;x
ALT_MIAPHYSITE_ADJ;[miaphysite.GetName];;;;;;;;;;;;;x
ALT_MONOPHYSITE;[monophysite.GetName] Paparchy;;;;;;;;;;;;;x
ALT_MONOPHYSITE_ADJ;[monophysite.GetName];;;;;;;;;;;;;x
ALT_MONOTHELITE;[monothelite.GetName] Paparchy;;;;;;;;;;;;;x
ALT_MONOTHELITE_ADJ;[monothelite.GetName];;;;;;;;;;;;;x
ALT_NABAWIYYA;[nabawiyya.GetName] Malikate;;;;;;;;;;;;;x
ALT_NABAWIYYA_ADJ;[nabawiyya.GetName];;;;;;;;;;;;;x
ALT_NESTORIAN;[nestorian.GetName] Pontificate;;;;;;;;;;;;;x
ALT_NESTORIAN_ADJ;[nestorian.GetName];;;;;;;;;;;;;x
ALT_NORSE;[norse.GetName] Temple;;;;;;;;;;;;;x
ALT_NORSE_ADJ;[norse.GetName];;;;;;;;;;;;;x
