#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
good_harass_tactic;Devastating Harass;;;;;;;;;;;;;x
harass_tactic;Harass;;;;;;;;;;;;;x
bad_harass_tactic;Failed Harass;;;;;;;;;;;;;x
good_volley_tactic;Devastating Volley;;;;;;;;;;;;;x
volley_tactic;Volley;;;;;;;;;;;;;x
bad_volley_tactic;Failed Volley;;;;;;;;;;;;;x
good_swarm_tactic;Devastating Swarm;;;;;;;;;;;;;x
swarm_tactic;Swarm;;;;;;;;;;;;;x
bad_swarm_tactic;Failed Swarm;;;;;;;;;;;;;x
good_shieldwall_tactic;Devastating Shieldwall;;;;;;;;;;;;;x
shieldwall_tactic;Shieldwall;;;;;;;;;;;;;x
bad_shieldwall_tactic;Failed Shieldwall;;;;;;;;;;;;;x
good_melee_charge_tactic;Devastating Charge;;;;;;;;;;;;;x
melee_charge_tactic;Charge;;;;;;;;;;;;;x
bad_melee_charge_tactic;Failed Charge;;;;;;;;;;;;;x
good_raid_tactic;Devastating Raid;;;;;;;;;;;;;x
raid_tactic;Raid;;;;;;;;;;;;;x
bad_raid_tactic;Failed Raid;;;;;;;;;;;;;x
good_advance_tactic;Devastating Advance;;;;;;;;;;;;;x
advance_tactic;Advance;;;;;;;;;;;;;x
bad_advance_tactic;Failed Advance;;;;;;;;;;;;;x
good_stand_fast_tactic;Devastating Stand Fast;;;;;;;;;;;;;x
stand_fast_tactic;Stand Fast;;;;;;;;;;;;;x
bad_stand_fast_tactic;Failed Stand Fast;;;;;;;;;;;;;x
good_missile_harass_tactic;Devastating Missile Harass;;;;;;;;;;;;;x
missile_harass_tactic;Missile Harass;;;;;;;;;;;;;x
bad_missile_harass_tactic;Failed Missile Harass;;;;;;;;;;;;;x
good_retreat_and_ambush_tactic;Devastating Retreat and Ambush;;;;;;;;;;;;;x
retreat_and_ambush_tactic;Retreat and Ambush;;;;;;;;;;;;;x
bad_retreat_and_ambush_tactic;Failed Retreat and Ambush;;;;;;;;;;;;;x
good_ambush_volley_tactic;Devastating Ambush Volley;;;;;;;;;;;;;x
ambush_volley_tactic;Ambush Volley;;;;;;;;;;;;;x
bad_ambush_volley_tactic;Failed Ambush Volley;;;;;;;;;;;;;x
good_longbow_volley_tactic;Devastating Longbow Volley;;;;;;;;;;;;;x
longbow_volley_tactic;Longbow Volley;;;;;;;;;;;;;x
bad_longbow_volley_tactic;Failed Longbow Volley;;;;;;;;;;;;;x
good_awesome_charge_tactic;Devastating Awesome Charge;;;;;;;;;;;;;x
awesome_charge_tactic;Awesome Charge;;;;;;;;;;;;;x
bad_awesome_charge_tactic;Failed Awesome Charge;;;;;;;;;;;;;x
good_heavy_charge_tactic;Devastating Heavy Charge;;;;;;;;;;;;;x
heavy_charge_tactic;Heavy Charge;;;;;;;;;;;;;x
bad_heavy_charge_tactic;Failed Heavy Charge;;;;;;;;;;;;;x
good_combined_charge_tactic;Devastating Combined Charge;;;;;;;;;;;;;x
combined_charge_tactic;Combined Charge;;;;;;;;;;;;;x
bad_combined_charge_tactic;Failed Combined Charge;;;;;;;;;;;;;x
good_embolon_charge_tactic;Devastating Embolon Charge;;;;;;;;;;;;;x
embolon_charge_tactic;Embolon Charge;;;;;;;;;;;;;x
bad_embolon_charge_tactic;Failed Embolon Charge;;;;;;;;;;;;;x
good_shock_charge_tactic;Devastating Shock_Charge;;;;;;;;;;;;;x
shock_charge_tactic;Shock_Charge;;;;;;;;;;;;;x
bad_shock_charge_tactic;Failed Shock_Charge;;;;;;;;;;;;;x
good_horseback_raid_tactic;Devastating Horseback Raid;;;;;;;;;;;;;x
horseback_raid_tactic;Horseback Raid;;;;;;;;;;;;;x
bad_horseback_raid_tactic;Failed Horseback Raid;;;;;;;;;;;;;x
good_quick_attack_tactic;Devastating Quick Attack;;;;;;;;;;;;;x
quick_attack_tactic;Quick Attack;;;;;;;;;;;;;x
bad_quick_attack_tactic;Failed Quick Attack;;;;;;;;;;;;;x
good_mameluke_raid_tactic;Devastating Mameluke Raid;;;;;;;;;;;;;x
mameluke_raid_tactic;Mameluke Raid;;;;;;;;;;;;;x
bad_mameluke_raid_tactic;Failed Mameluke Raid;;;;;;;;;;;;;x
good_roman_triple_line_tactic;Devastating Roman Triple Line;;;;;;;;;;;;;x
roman_triple_line_tactic;Roman Triple Line;;;;;;;;;;;;;x
bad_roman_triple_line_tactic;Failed Roman Triple Line;;;;;;;;;;;;;x
good_infantry_rush_tactic;Devastating Infantry Rush;;;;;;;;;;;;;x
infantry_rush_tactic;Infantry Rush;;;;;;;;;;;;;x
bad_infantry_rush_tactic;Failed Infantry Rush;;;;;;;;;;;;;x
good_shield_rush_tactic;Devastating Shield Rush;;;;;;;;;;;;;x
shield_rush_tactic;Shield Rush;;;;;;;;;;;;;x
bad_shield_rush_tactic;Failed Shield Rush;;;;;;;;;;;;;x
good_intimidating_advance_tactic;Devastating Intimidating Advance;;;;;;;;;;;;;x
intimidating_advance_tactic;Intimidating Advance;;;;;;;;;;;;;x
bad_intimidating_advance_tactic;Failed Intimidating Advance;;;;;;;;;;;;;x
good_aztec_combined_tactic;Devastating Aztec Combined Rush;;;;;;;;;;;;;x
aztec_combined_tactic;Aztec Combined Rush;;;;;;;;;;;;;x
bad_aztec_combined_tactic;Failed Aztec Combined Rush;;;;;;;;;;;;;x
good_schiltron_tactic;Devastating Schiltron;;;;;;;;;;;;;x
schiltron_tactic;Schiltron;;;;;;;;;;;;;x
bad_schiltron_tactic;Failed Schiltron;;;;;;;;;;;;;x
good_pike_assault_tactic;Devastating Pike Assault;;;;;;;;;;;;;x
pike_assault_tactic;Pike Assault;;;;;;;;;;;;;x
bad_pike_assault_tactic;Failed Pike Assault;;;;;;;;;;;;;x
good_gray_wall_tactic;Devastating Gray Wall;;;;;;;;;;;;;x
gray_wall_tactic;Gray Wall;;;;;;;;;;;;;x
bad_gray_wall_tactic;Failed Gray Wall;;;;;;;;;;;;;x
