#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
dynlevy0;Levy Efficiency;;;;;;;;;;;;;x
dynlevy0_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;;;;;;;;;;x
dynlevy0_0;100% Realm Levy-Raising Efficiency;;;;;;;;;;;;;x
dynlevy0_0_option;100%;;;;;;;;;;;;;x
dynlevy0_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;;;;;;;;;;x
dynlevy1;Levy Efficiency;;;;;;;;;;;;;x
dynlevy1_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;;;;;;;;;;x
dynlevy1_0;97.4% Realm Levy-Raising Efficiency;;;;;;;;;;;;;x
dynlevy1_0_option;97.4%;;;;;;;;;;;;;x
dynlevy1_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;;;;;;;;;;x
dynlevy2;Levy Efficiency;;;;;;;;;;;;;x
dynlevy2_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;;;;;;;;;;x
dynlevy2_0;95% Realm Levy-Raising Efficiency;;;;;;;;;;;;;x
dynlevy2_0_option;95%;;;;;;;;;;;;;x
dynlevy2_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;;;;;;;;;;x
dynlevy3;Levy Efficiency;;;;;;;;;;;;;x
dynlevy3_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;;;;;;;;;;x
dynlevy3_0;92.7% Realm Levy-Raising Efficiency;;;;;;;;;;;;;x
dynlevy3_0_option;92.7%;;;;;;;;;;;;;x
dynlevy3_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;;;;;;;;;;x
dynlevy4;Levy Efficiency;;;;;;;;;;;;;x
dynlevy4_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;;;;;;;;;;x
dynlevy4_0;90.6% Realm Levy-Raising Efficiency;;;;;;;;;;;;;x
dynlevy4_0_option;90.6%;;;;;;;;;;;;;x
dynlevy4_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;;;;;;;;;;x
dynlevy5;Levy Efficiency;;;;;;;;;;;;;x
dynlevy5_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;;;;;;;;;;x
dynlevy5_0;88.7% Realm Levy-Raising Efficiency;;;;;;;;;;;;;x
dynlevy5_0_option;88.7%;;;;;;;;;;;;;x
dynlevy5_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;;;;;;;;;;x
dynlevy6;Levy Efficiency;;;;;;;;;;;;;x
dynlevy6_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;;;;;;;;;;x
dynlevy6_0;86.9% Realm Levy-Raising Efficiency;;;;;;;;;;;;;x
dynlevy6_0_option;86.9%;;;;;;;;;;;;;x
dynlevy6_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;;;;;;;;;;x
dynlevy7;Levy Efficiency;;;;;;;;;;;;;x
dynlevy7_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;;;;;;;;;;x
dynlevy7_0;85.2% Realm Levy-Raising Efficiency;;;;;;;;;;;;;x
dynlevy7_0_option;85.2%;;;;;;;;;;;;;x
dynlevy7_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;;;;;;;;;;x
dynlevy8;Levy Efficiency;;;;;;;;;;;;;x
dynlevy8_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;;;;;;;;;;x
dynlevy8_0;83.5% Realm Levy-Raising Efficiency;;;;;;;;;;;;;x
dynlevy8_0_option;83.5%;;;;;;;;;;;;;x
dynlevy8_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;;;;;;;;;;x
dynlevy9;Levy Efficiency;;;;;;;;;;;;;x
dynlevy9_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;;;;;;;;;;x
dynlevy9_0;82% Realm Levy-Raising Efficiency;;;;;;;;;;;;;x
