#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#### WARNING! THIS FILE IS CODE-GENERATED. DO NOT MANUALLY MODIFY! ####
EMF_String_from_dynasty_prefix_alan;ve ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_andalusian_arabic;mn ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_anglonorse;of ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_aragonese;de ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_arberian;e ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_armenian;ve ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_arpitan;di ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_ashkenazi;of ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_assyrian;of ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_avar;of ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_basque;de ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_bavarian;fon ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_bedouin_arabic;mn ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_bohemian;z ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_bosnian;iz ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_breton;de ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_bulgarian;ot ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_carantanian;iz ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_castillan;de ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_catalan;de ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_caucasian_avar;ve ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_coptic;en ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_cornish;de ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_crimean_gothic;of ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_croatian;iz ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_cuman;ve ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_cumbric;map ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_dalmatian;de ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_danish;af ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_dutch;van ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_egyptian_arabic;mn ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_english;of ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_finnish;of ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_franconian;fon ;;;;;;;;;;;;;x
EMF_String_from_dynasty_prefix_frankish;de ;;;;;;;;;;;;;x
